id	year	abstract
http://arxiv.org/abs/2012.06589v1	2020-12-11T19:00:05Z	"We present exact diagonalization results on finite clusters of a $t$-$J$
model of spin-1/2 electrons with random all-to-all hopping and exchange
interactions. We argue that such random models capture qualitatively the strong
local correlations needed to describe the cuprates and related compounds, while
avoiding lattice space group symmetry breaking orders. The previously known
spin glass ordered phase in the insulator at doping $p=0$ extends to a metallic
spin glass phase up to a transition $p=p_c \approx 1/3$. The dynamic spin
susceptibility shows signatures of the spectrum of the Sachdev-Ye-Kitaev models
near $p_c$. We also find signs of the phase transition in the entropy,
entanglement entropy and compressibility, all of which exhibit a maximum near
$p_c$. The electron energy distribution function in the metallic phase is
consistent with a disordered extension of the Luttinger-volume Fermi surface
for $p>p_c$, while this breaks down for $p<p_c$."
http://arxiv.org/abs/2102.01700v1	2021-02-02T19:00:01Z	"Anomalous metals are observed in numerous experiments on disordered
two-dimensional systems proximate to superconductivity. A characteristic
feature of an anomalous metal is that its low temperature conductivity has a
weakly temperature dependent value, significantly higher than that of a
disordered Fermi liquid. We consider a disordered model of interacting
electrons similar in structure to that of the well-studied universal
Hamiltonian of mesoscopic metallic grains, but with independent random
interactions between pairs of sites, involving Cooper pair hopping and spin
exchange. We find evidence for critical anomalous phases or points between a
superconducting phase and a disordered Fermi liquid phase. Our results are
obtained by a renormalization group analysis in a weak coupling limit, and a
complementary solution at large $M$ when the spin symmetry is generalized to
USp($M$). The large $M$ limit describes the anomalous metal by
fractionalization of the electron into spinons, holons, and doublons, with
these partons forming critical non-Fermi liquids in the Sachdev-Ye-Kitaev
class. We compute the low temperature conductivity in the large $M$ limit, and
find temperature-independent values moderately enhanced from that in the
disordered metal."
http://arxiv.org/abs/cond-mat/9906104v2	1999-11-30T02:20:23Z	"We investigate the interplay between lattice-symmetry breaking and
superconducting order in a two-dimensional model of doped antiferromagnets,
with long-range Coulomb interactions and Sp(2N) spin symmetry, in the large-N
limit. Our results motivate the outline of a global phase diagram for the
cuprate superconductors. We describe the quantum transitions between the
phases, the evolution of their fermion excitation spectrum, and the
experimental implications."
http://arxiv.org/abs/cond-mat/9910231v5	2021-02-21T13:23:25Z	"It was argued many years ago that translational symmetry breaking due to the
appearance of spin-Peierls ordering (or bond-charge stripe order) is a
fundamental property of the quantum paramagnetic states of a large class of
square lattice antiferromagnets. Recently, such states were shown to be a
convenient point of departure for studying translational symmetry breaking in
doped antiferromagnets: these results are briefly reviewed here with an
emphasis on experimental implications. In the presence of stronger frustration,
it was also argued that the insulating antiferromagnet can undergo a transition
to a deconfined state with no lattice symmetry breaking. This transition is
described by a fully-frustrated Ising model in a transverse field: details of
this earlier derivation of the Ising model are provided here--this is motivated
by the reappearance of the same Ising model in a recent study of the
competition between antiferromagnetism and d-wave superconductivity by Senthil
and Fisher (cond-mat/9910224)."
http://arxiv.org/abs/cond-mat/0104176v1	2001-04-10T13:47:41Z	"Fluctuations near second-order quantum phase transitions in d-wave
superconductors can cause strong damping of fermionic excitations, as observed
in photoemission experiments. The damping of the gapless nodal quasiparticles
can arise naturally in the quantum-critical region of a transition with an
additional spin-singlet, zero momentum order parameter; we argue that the
transition to a d_x^2-y^2 + i d_xy pairing state is the most likely possibility
in this category. On the other hand, the gapped antinodal quasiparticles can be
strongly damped by the coupling to antiferromagnetic spin fluctuations arising
from the proximity to a Neel-ordered state. We review some aspects of the
low-energy field theories for both transitions and the corresponding
quantum-critical behavior. In addition, we discuss the spectral properties of
the collective modes associated with the proximity to a superconductor with
d_x^2-y^2 + i d_xy symmetry, and implications for experiments."
http://arxiv.org/abs/cond-mat/0104519v4	2001-08-16T05:43:25Z	"The ground states and excitations of two-dimensional insulating and doped
Mott insulators are described by a bond operator formalism. While the method
represents the degrees of freedom of an arbitrary antiferromagnet exactly, it
is especially suited to systems in which there is a natural pairing of sites
into bonds, as in states with spontaneous or explicit spin-Peierls order (or
bond-centered charge order). In the undoped insulator, as discussed previously,
we obtain both paramagnetic and magnetically-ordered states. We describe the
evolution of superconducting order in the ground state with increasing
doping--at low doping, the superconductivity is weak, can co-exist with
magnetic order, and there are no gapless spin 1/2 fermionic excitations; at
high doping, the magnetic order is absent and we obtain a BCS d-wave
superconductor with gapless spin 1/2, nodal fermions. We present the critical
theory describing the onset of these nodal fermionic excitations. We discuss
the evolution of the spin spectrum, and obtain regimes where a spin 1 exciton
contributes a sharp resonance in the dynamic spin susceptiblity. We also
discuss the experimental consequences of low-energy, dynamically fluctuating,
spin-Peierls order in an isotropic CuO_2 plane--we compute consequences for the
damping and dispersion of an optical phonon involving primarily the O ions, and
compare the results with recent neutron scattering measurements of phonon
spectra."
http://arxiv.org/abs/cond-mat/0106001v1	2001-06-01T12:35:08Z	"We use a method of matched asymptotics to determine the energy gap of two
counter-propagating, strongly interacting, quantum Hall edge states. The
microscopic edge state dispersion and Coulomb interactions are used to
precisely constrain the short-distance behavior of an integrable field theory,
which then determines the low energy spectrum. We discuss the relationship of
our results to the tunneling measurements of Kang et al., Nature 403, 59
(2000)."
http://arxiv.org/abs/cond-mat/0207167v2	2002-10-16T16:51:35Z	"We describe two dimensional models with a metallic Fermi surface which
display quantum phase transitions controlled by strongly interacting critical
field theories below their upper critical dimension. The primary examples
involve transitions with a topological order parameter associated with
dislocations in collinear spin density wave (""stripe"") correlations: the
gapping of the order parameter fluctuations leads to a fractionalization of
spin and charge collective modes, and this transition has been proposed as a
candidate for the cuprates near optimal doping. The coupling between the order
parameter and long-wavelength volume and shape deformations of the Fermi
surface is analyzed by the renormalization group, and a runaway flow to a
non-perturbative regime is found in most cases. A phenomenological scaling
analysis of simple observable properties of possible second order quantum
critical points is presented, with results quite similar to those near quantum
spin glass transitions and to phenomenological forms proposed by Schroeder et
al. (cond-mat/0011002)."
http://arxiv.org/abs/cond-mat/0402109v1	2004-02-04T02:58:26Z	"A large N expansion technique, based on symplectic (Sp(N)) symmetry, for
frustrated magnetic systems is studied. The phase diagram of a square lattice,
spin S, quantum antiferromagnet with first, second and third neighbor
antiferromagnetic coupling (the J_1-J_2-J_3 model) is determined in the large-N
limit and consequences of fluctuations at finite N for the quantum disordered
phases are discussed. In addition to phases with long range magnetic order, two
classes of disordered phases are found: (i) states similar to those in
unfrustrated systems with commensurate, collinear spin correlations,
confinement of spinons, and spin-Peierls or valence-bond-solid order controlled
by the value of 2S(mod 4) or 2S(mod 2); (ii) states with incommensurate,
coplanar spin correlations, and unconfined bosonic spin-1/2 spinon excitations.
The occurrence of ``order from disorder'' at large S is discussed. Neither
chirally ordered nor spin nematic states are found. Initial results on
superconductivity in the t-J model at N=infinity and zero temperature are also
presented."
http://arxiv.org/abs/cond-mat/0408461v1	2004-08-21T12:05:16Z	"Motivated by recent neutron scattering experiments on the cuprate
superconductors, we present a phenomenological framework describing the
dynamics of collective spin excitations coupled to charge/bond order
fluctuations. Our quantum lattice model contains two order parameter fields,
and can capture spin excitations both in broken-symmetry states with static
lattice modulations, as well as in homogeneous states where the charge/bond
order is fluctuating. We present results for different types of static
charge/bond order, namely site- and bond-centered stripes, and plaquette
modulation."
http://arxiv.org/abs/cond-mat/0511641v5	2006-05-10T17:18:10Z	"We describe the quantum phase transition of a Fermi gas occurring when the
quasiparticle excitation energy has a minimum in momentum space which crosses
zero on a sphere of radius k_0 \neq 0. The quasiparticles have a universal
interaction which controls the physical properties in vicinity of the quantum
critical point. We discuss applications to fermionic superfluids formed by
pairing two fermion species, near the point where the densities of the two
species become unequal."
http://arxiv.org/abs/cond-mat/0604105v3	2006-07-22T15:23:21Z	"We compute the influence of the quantum zero-point motion of a vortex on the
electronic quasiparticle spectra of s-wave superconductors. The vortex is
assumed to be pinned by a harmonic potential, and its coupling to the
quasiparticles is computed in the framework of BCS theory. Near the core of the
vortex, the motion leads to a shift of spectral weight away from the chemical
potential, and thereby reduces the zero bias conductance peak; additional
structure at the frequency of the harmonic trap is also observed."
http://arxiv.org/abs/cond-mat/0607137v2	2006-07-07T10:52:02Z	"We highlight the properties of a simple model (contained in our recent work)
of the quantum dynamics of a single point vortex interacting with the nodal
fermionic quasiparticles of a d-wave superconductor. We describe the
renormalization of the vortex motion by the quasiparticles: at T=0, the
quasiparticles renormalize the vortex mass and introduce only a weak sub-Ohmic
damping. Ohmic (or `Bardeen-Stephen' damping) appears at T>0, with the damping
co-efficient vanishing ~ T^2 with a universal prefactor. Conversely, quantum
fluctuations of the vortex renormalize the quasiparticle spectrum. A point
vortex oscillating in a harmonic pinning potential has no zero-bias peak in the
electronic local density of states (LDOS), but has small satellite features at
an energy determined by the pinning potential. These are proposed as the origin
of sub-gap LDOS peaks observed in scanning tunneling microscopic studies of the
LDOS near a vortex."
http://arxiv.org/abs/cond-mat/0609106v3	2007-01-20T00:12:49Z	"It has long been known that particles with short-range repulsive interactions
in spatial dimension d=1 form universal quantum liquids in the low density
limit: all properties can be related to those of the spinless free Fermi gas.
Previous renormalization group (RG) analyses demonstrated that this
universality is described by an RG fixed point, infrared stable for d<2, of the
zero density gas. We show that for d>2 the same fixed point describes the
universal properties of particles with short-range attractive interactions near
a Feshbach resonance; the fixed point is now infrared unstable, and the
relevant perturbation is the detuning of the resonance. Some exponents are
determined exactly, and the same expansion in powers of (d-2) applies for
scaling functions for d<2 and d>2. A separate exact RG analysis of a field
theory of the particles coupled to `molecules' finds an alternative description
of the same fixed point, with identical exponents; this approach yields a (4-d)
expansion which agrees with the recent results of Nishida and Son
(cond-mat/0604500). The existence of the RG fixed point implies a universal
phase diagram as a function of density, temperature, population imbalance, and
detuning; in particular, this applies to the BEC-BCS crossover of fermions with
s-wave pairing. Our results open the way towards computation of these universal
properties using the standard field-theoretic techniques of critical phenomena,
along with a systematic analysis of corrections to universality. We also
propose a 1/N expansion (based upon models with Sp(2N) symmetry) of the fixed
point and its vicinity, and use it to obtain results for the phase diagram."
http://arxiv.org/abs/0711.1538v1	2007-11-09T21:11:40Z	"Mott insulators with a half-filled band of electrons on the triangular
lattice have been recently studied in a variety of organic compounds. All of
these compounds undergo transitions to metallic/superconducting states under
moderate hydrostatic pressure. We describe the Mott insulator using its
hypothetical proximity to a Z_2 spin liquid of bosonic spinons. This spin
liquid has quantum phase transitions to descendant confining states with Neel
or valence bond solid order, and the insulator can be on either side of one of
these transitions. We present a theory of fermionic charged excitations in
these states, and describe the route to metallic states with Fermi surfaces. We
argue that an excitonic condensate can form near this insulator-metal
transition, due to the formation of charge neutral pairs of charge +e and
charge -e fermions. This condensate breaks the lattice space group symmetry,
and we propose its onset as an explanation of a low temperature anomaly in
kappa-(ET)2Cu2(CN)3. We also describe the separate BCS instability of the
metallic states to the pairing of like-charge fermions and the onset of
superconductivity."
http://arxiv.org/abs/0801.2970v3	2008-09-19T20:52:18Z	"We present a theory of the finite temperature thermo-electric response
functions of graphene, in the hydrodynamic regime induced by electron-electron
collisions. In moderate magnetic fields, the Dirac particles undergo a
collective cyclotron motion with a temperature-dependent relativistic cyclotron
frequency proportional to the net charge density of the Dirac plasma. In
contrast to the undamped cyclotron pole in Galilean-invariant systems (Kohn's
theorem), here there is a finite damping induced by collisions between the
counter-propagating particles and holes. This cyclotron motion shows up as a
damped pole in the frequency dependent conductivities, and should be readily
detectable in microwave measurements at room temperature. We also discuss the
large Nernst effect to be expected in graphene."
http://arxiv.org/abs/0806.0002v1	2008-06-01T09:40:37Z	"We examine the quantum theory of the spontaneous breaking of lattice rotation
symmetry in d-wave superconductors on the square lattice. This is described by
a field theory of an Ising nematic order parameter coupled to the gapless
fermionic quasiparticles. We determine the structure of the renormalization
group to all orders in a 1/N_f expansion, where N_f is the number of fermion
spin components. Asymptotically exact results are obtained for the quantum
critical theory in which, as in the large N_f theory, the nematic order has a
large anomalous dimension, and the fermion spectral functions are highly
anisotropic."
http://arxiv.org/abs/0808.0191v2	2010-01-10T19:13:02Z	"We make connections between studies in the condensed matter literature on
quantum phase transitions in square lattice antiferromagnets, and results in
the particle theory literature on abelian supersymmetric gauge theories in 2+1
dimensions. In particular, we point out that supersymmetric U(1) gauge theories
(with particle content similar, but not identical, to those of theories of
doped antiferromagnets) provide rigorous examples of quantum phase transitions
which do not obey the Landau-Ginzburg-Wilson paradigm (often referred to as
transitions realizing ""deconfined criticality""). We also make connections
between supersymmetric mirror symmetries and condensed matter particle-vortex
dualities."
http://arxiv.org/abs/0810.3005v1	2008-10-17T12:26:15Z	"Many condensed matter experiments explore the finite temperature dynamics of
systems near quantum critical points. Often, there are no well-defined
quasiparticle excitations, and so quantum kinetic equations do not describe the
transport properties completely. The theory shows that the transport
co-efficients are not proportional to a mean free scattering time (as is the
case in the Boltzmann theory of quasiparticles), but are completely determined
by the absolute temperature and by equilibrium thermodynamic observables.
Recently, explicit solutions of this quantum critical dynamics have become
possible via the AdS/CFT duality discovered in string theory. This shows that
the quantum critical theory provides a holographic description of the quantum
theory of black holes in a negatively curved anti-de Sitter space, and relates
its transport co-efficients to properties of the Hawking radiation from the
black hole. We review how insights from this connection have led to new results
for experimental systems: (i) the vicinity of the superfluid-insulator
transition in the presence of an applied magnetic field, and its possible
application to measurements of the Nernst effect in the cuprates, (ii) the
magnetohydrodynamics of the plasma of Dirac electrons in graphene and the
prediction of a hydrodynamic cyclotron resonance."
http://arxiv.org/abs/0901.0005v5	2009-03-13T10:14:04Z	"We propose a theory for the underdoped hole-doped cuprates, focusing on the
""nodal-anti-nodal dichotomy"" observed in recent experiments. Our theory begins
with an ordered antiferromagnetic Fermi liquid with electron and hole pockets.
We argue that it is useful to consider a quantum transition at which the loss
of antiferromagnetic order leads to a hypothetical metallic ""algebraic charge
liquid"" (ACL) with pockets of charge -e and +e fermions, and an emergent U(1)
gauge field; the instabilities of the ACL lead to the low temperature phases of
the underdoped cuprates. The pairing instability leads to a superconductor with
the strongest pairing within the -e Fermi pockets, a d-wave pairing signature
for electrons, and very weak nodal-point pairing of the +e fermions near the
Brillouin zone diagonals. The influence of an applied magnetic field is
discussed using a proposed phase diagram as a function of field strength and
doping. We describe the influence of gauge field and pairing fluctuations on
the quantum Shubnikov-de Haas oscillations in the normal states induced by the
field. For the finite temperature pseudogap region, our theory has some
similarities to the phenomenological two-fluid model of -2e bosons and +e
fermions proposed by Geshkenbein, Ioffe, and Larkin [cond-mat/9609209], which
describes anomalous aspects of transverse transport in a magnetic field."
http://arxiv.org/abs/0901.2348v3	2009-06-12T11:31:34Z	"We calculate the normal state Nernst signal in the cuprates resulting from a
reconstruction of the Fermi surface due to spin density wave order. An order
parameter consistent with the reconstruction of the Fermi surface detected in
electron-doped materials is shown to sharply enhance the Nernst signal close to
optimal doping. Within a semiclassical treatment, the obtained magnitude and
position of the enhanced Nernst signal agrees with Nernst measurements in
electron-doped cuprates."
http://arxiv.org/abs/0901.3530v2	2009-10-06T13:02:11Z	"We study experimental signatures of the Ising nematic quantum phase
transition in d-wave superconductors, associated with the change of lattice
symmetry from tetragonal to orthorhombic in the superconducting state. The
characteristic feature of this transition is that the ratio between the Fermi
velocity $v_F$ and gap velocity $v_\Delta$ flows to a maximally anisotropic
fixed point, i.e. the renormalization group fixed point is situated at
(v_\Delta/v_F)^*=0$. Our main point is that the logarithmic approach to this
fixed point has visible signatures in the thermal transport. The analysis of
the quasiparticle contribution to the thermal transport is carried out in the
framework of a kinetic approach, which shows that the thermal conductivity is
enhanced near the nematic critical point. Another aspect of our study is the
interplay of dilute disorder and electronic interactions in the measured
thermal transport coefficients."
http://arxiv.org/abs/1104.5022v2	2011-05-20T19:21:57Z	"We give a unified overview of the zero temperature phases of compressible
quantum matter: i.e. phases in which the expectation value of a globally
conserved U(1) density, Q, varies smoothly as a function of parameters.
Provided the global U(1) and translational symmetries are unbroken, such phases
are expected to have Fermi surfaces, and the Luttinger theorem relates the
volumes enclosed by these Fermi surfaces to <Q>. We survey models of
interacting bosons and/or fermions and/or gauge fields which realize such
phases. Some phases have Fermi surfaces with the singularities of Landau's
Fermi liquid theory, while other Fermi surfaces have non-Fermi liquid
singularities. Compressible phases found in models applicable to condensed
matter systems are argued to also be present in models obtained by applying
chemical potentials (and other deformations allowed by the residual symmetry at
non-zero chemical potential) to the paradigmic supersymmetric gauge theories
underlying gauge-gravity duality: the ABJM model in spatial dimension d=2, and
the N=4 SYM theory in d=3."
http://arxiv.org/abs/1404.6532v2	2014-10-07T19:20:58Z	"Metals interacting via short-range antiferromagnetic fluctuations are
unstable to sign-changing superconductivity at low temperatures. For the
cuprates, this leading instability leads to the well known $d-$wave
superconducting state. However, there is also a secondary instability to an
incommensurate charge density wave, with a predominantly $d-$wave form factor,
arising from the same antiferromagnetic fluctuations. Recent experiments in the
pseudogap regime of the hole-doped cuprates have found strong evidence for such
a charge density wave order and, in particular, the predicted $d-$wave form
factor. However, the observed wavevector of the charge order differs from the
leading instability in Hartree-Fock theory, and is that of a subleading
instability. In this paper, we examine the feedback of superconducting
fluctuations on these different charge-density wave states, and find that over
at least a small temperature window, they prefer the experimentally observed
wavevector."
